season,week,picked,opponent,pick_spread,p,covered,is_push,is_fav_pick
2020,13,DAL,BAL,8.5,0.7014352083206177,0,False,False
2020,13,BUF,SF,1.5,0.4833725690841675,1,False,False
2020,13,CHI,DET,-3.0,0.6781539916992188,0,False,True
2020,13,CIN,MIA,10.5,0.6826874613761902,0,False,False
2020,13,CLE,TEN,4.0,0.6505064964294434,1,False,False
2020,13,DEN,KC,13.0,0.6427118182182312,1,False,False
2020,13,GB,PHI,-8.0,0.7455591559410095,1,False,True
2020,13,IND,HOU,-3.5,0.6409941911697388,1,False,True
2020,13,JAX,MIN,10.5,0.5859735012054443,1,False,False
2020,13,NE,LAC,2.5,0.6363351345062256,1,False,False
2020,13,NYJ,LV,7.5,0.7026413083076477,1,False,False
2020,13,SEA,NYG,-11.0,0.43090152740478516,0,False,True
2020,13,WAS,PIT,5.5,0.5354464650154114,1,False,False
2020,14,CIN,ARI,3.0,0.586391806602478,0,False,False
2020,14,ATL,LAC,1.0,0.660660982131958,0,False,False
2020,14,CLE,BAL,3.0,0.49327054619789124,0,False,False
2020,14,BUF,PIT,-2.0,0.7450704574584961,1,False,True
2020,14,CAR,DEN,-4.0,0.7532589435577393,0,False,True
2020,14,CHI,HOU,1.0,0.7515682578086853,1,False,False
2020,14,DAL,NYG,-3.0,0.5893940925598145,1,False,True
2020,14,GB,DET,-9.5,0.6751317977905273,0,False,True
2020,14,IND,LV,-2.5,0.5444662570953369,1,False,True
2020,14,JAX,KC,7.5,0.6129763722419739,0,True,False
2020,14,LA,NE,-5.0,0.8421335816383362,1,False,True
2020,14,NO,MIA,-7.5,0.6292708516120911,0,False,True
2020,14,TB,MIN,-7.0,0.8036252856254578,1,False,True
2020,14,NYJ,SEA,16.5,0.8500102758407593,0,False,False
2020,14,PHI,TEN,7.5,0.5198819637298584,1,False,False
2020,14,WAS,SF,3.0,0.6800991296768188,1,False,False
2020,15,PHI,ARI,6.5,0.7272446155548096,0,False,False
2020,15,CLE,ATL,-6.0,0.7198772430419922,1,False,True
2020,15,JAX,BAL,13.0,0.7016082406044006,0,False,False
2020,15,DEN,BUF,5.5,0.6445079445838928,0,False,False
2020,15,CAR,GB,9.5,0.6056336164474487,1,False,False
2020,15,CHI,MIN,2.5,0.5615482926368713,1,False,False
2020,15,CIN,PIT,14.5,0.7103371620178223,1,False,False
2020,15,DAL,SF,4.0,0.5115765333175659,1,False,False
2020,15,DET,TEN,9.5,0.41275426745414734,0,False,False
2020,15,IND,HOU,-7.5,0.5218923091888428,0,False,True
2020,15,NO,KC,2.5,0.5128402709960938,0,False,False
2020,15,NYJ,LA,17.5,0.7469938397407532,1,False,False
2020,15,LAC,LV,3.5,0.4139322340488434,1,False,False
2020,15,NE,MIA,-1.5,0.6759308576583862,0,False,True
2020,15,SEA,NYG,-6.0,0.6484646797180176,0,True,True
2020,15,TB,WAS,-6.0,0.7571382522583008,0,False,True
2020,16,ARI,SF,-6.0,0.6163612008094788,0,False,True
2020,16,ATL,KC,11.0,0.49111250042915344,1,False,False
2020,16,NYG,BAL,10.0,0.6739380359649658,0,False,False
2020,16,NE,BUF,7.0,0.639186441898346,0,False,False
2020,16,PIT,CAR,1.0,0.7417607307434082,1,False,False
2020,16,CHI,JAX,-9.5,0.5059186816215515,1,False,True
2020,16,CIN,HOU,7.5,0.6139175891876221,1,False,False
2020,16,CLE,NYJ,-6.5,0.7099850177764893,0,False,True
2020,16,PHI,DAL,-3.0,0.5903005599975586,0,False,True
2020,16,LAC,DEN,-2.5,0.4873155951499939,1,False,True
2020,16,TB,DET,-12.0,0.770218014717102,1,False,True
2020,16,TEN,GB,3.0,0.48583218455314636,0,False,False
2020,16,WAS,IND,1.0,0.5549579858779907,0,True,False
2020,16,LA,SEA,1.5,0.6357924938201904,0,False,False
2020,16,LV,MIA,2.0,0.6850225329399109,1,False,False
2020,16,MIN,NO,6.5,0.5420179963111877,0,False,False
2020,17,LA,ARI,-1.0,0.4985836446285248,1,False,True
2020,17,ATL,TB,7.5,0.5663313865661621,0,False,False
2020,17,CIN,BAL,13.5,0.7286220192909241,0,False,False
2020,17,BUF,MIA,3.5,0.4584988057613373,1,False,False
2020,17,NO,CAR,-6.0,0.5155622363090515,1,False,True
2020,17,GB,CHI,-4.5,0.5390973687171936,1,False,True
2020,17,PIT,CLE,10.5,0.6180060505867004,1,False,False
2020,17,DAL,NYG,-1.5,0.5981696248054504,0,False,True
2020,17,LV,DEN,-2.5,0.7480228543281555,0,False,True
2020,17,DET,MIN,3.0,0.40510639548301697,1,False,False
2020,17,LAC,HOU,-7.0,0.5000758171081543,1,False,True
2020,17,JAX,IND,15.5,0.6130592226982117,1,False,False
2020,17,KC,SEA,7.0,0.7473061084747314,0,True,False
2020,17,NE,NYJ,-3.0,0.5455175042152405,1,False,True
2020,17,WAS,PHI,-6.5,0.6510419845581055,0,False,True
2020,17,TEN,SF,-7.0,0.6649886965751648,0,False,True
2021,1,TEN,ARI,-2.5,0.46819424629211426,0,False,True
2021,1,MIA,ATL,3.5,0.519168496131897,1,False,False
2021,1,CIN,BAL,3.0,0.5181060433387756,1,False,False
2021,1,PIT,BUF,6.5,0.5066229104995728,1,False,False
2021,1,NYJ,CAR,3.5,0.5153017640113831,0,False,False
2021,1,LA,CHI,-9.5,0.4941262900829315,1,False,True
2021,1,CLE,KC,5.5,0.48787185549736023,1,False,False
2021,1,DAL,TB,10.0,0.49302318692207336,1,False,False
2021,1,IND,DEN,3.0,0.4917517304420471,0,False,False
2021,1,SF,DET,-9.5,0.4689946472644806,0,False,True
2021,1,NO,GB,4.0,0.49128392338752747,1,False,False
2021,1,HOU,JAX,3.5,0.4737321436405182,1,False,False
2021,1,LAC,WAS,2.5,0.5153645277023315,1,False,False
2021,1,LV,MIN,3.0,0.4707182049751282,1,False,False
2021,1,PHI,NE,3.5,0.514549195766449,1,False,False
2021,1,NYG,SEA,3.0,0.5066701769828796,0,False,False
2021,2,MIN,ARI,4.0,0.5945585370063782,1,False,False
2021,2,ATL,CLE,13.5,0.5850757360458374,0,True,False
2021,2,BAL,BUF,3.5,0.5469416975975037,1,False,False
2021,2,CAR,NO,3.0,0.5111972689628601,1,False,False
2021,2,CIN,CHI,2.0,0.44897589087486267,0,False,False
2021,2,DAL,LAC,3.0,0.5911973714828491,1,False,False
2021,2,JAX,DEN,6.0,0.566717267036438,0,False,False
2021,2,DET,GB,11.5,0.5420408248901367,0,False,False
2021,2,HOU,TB,13.5,0.48952481150627136,1,False,False
2021,2,LA,IND,-4.0,0.5697474479675293,0,False,True
2021,2,MIA,KC,3.5,0.5730552077293396,0,True,False
2021,2,LV,PIT,5.5,0.5198387503623962,1,False,False
2021,2,NYJ,NE,5.5,0.5842913389205933,0,False,False
2021,2,NYG,WAS,4.0,0.579103410243988,1,False,False
2021,2,PHI,SF,3.0,0.5734419226646423,0,False,False
2021,2,TEN,SEA,6.5,0.5782169103622437,1,False,False
2021,3,ARI,HOU,-8.0,0.5336310863494873,1,False,True
2021,3,ATL,NE,3.0,0.6435017585754395,1,False,False
2021,3,BAL,DET,-7.5,0.47170311212539673,0,False,True
2021,3,CHI,BUF,7.5,0.52591472864151,0,False,False
2021,3,JAX,CAR,8.0,0.5941134691238403,0,False,False
2021,3,CIN,PIT,2.5,0.547351598739624,1,False,False
2021,3,WAS,CLE,7.5,0.530480682849884,0,False,False
2021,3,GB,DAL,3.5,0.5358384251594543,1,False,False
2021,3,NYJ,DEN,10.5,0.587698221206665,0,False,False
2021,3,IND,TEN,4.5,0.610575258731842,0,False,False
2021,3,KC,LAC,-6.5,0.5287817716598511,0,False,True
2021,3,LA,TB,1.0,0.5655151009559631,1,False,False
2021,3,MIA,LV,4.0,0.5447473526000977,1,False,False
2021,3,MIN,SEA,2.0,0.48511794209480286,1,False,False
2021,3,NO,NYG,3.0,0.5501033067703247,1,False,False
2021,3,PHI,SF,3.5,0.5206959843635559,0,True,False
2021,4,LA,ARI,-3.5,0.5134519338607788,0,False,True
2021,4,ATL,CLE,1.0,0.6021389365196228,0,False,False
2021,4,BAL,DEN,1.0,0.6585702896118164,1,False,False
2021,4,BUF,HOU,-19.0,0.3128214478492737,1,False,True
2021,4,DAL,CAR,-4.5,0.4763075113296509,1,False,True
2021,4,DET,CHI,3.0,0.5740553140640259,0,False,False
2021,4,JAX,CIN,7.5,0.6619242429733276,1,False,False
2021,4,PIT,GB,6.5,0.596936821937561,0,False,False
2021,4,IND,MIA,2.5,0.5804355144500732,1,False,False
2021,4,PHI,KC,7.5,0.612123429775238,0,False,False
2021,4,LAC,LV,-3.0,0.30687281489372253,1,False,True
2021,4,WAS,MIN,-1.0,0.7052795886993408,1,False,True
2021,4,NE,TB,6.0,0.46518072485923767,1,False,False
2021,4,NYG,NO,7.5,0.5577165484428406,1,False,False
2021,4,NYJ,TEN,5.5,0.5231481790542603,1,False,False
2021,4,SEA,SF,2.5,0.6078269481658936,1,False,False
2021,5,SF,ARI,6.0,0.6286900043487549,0,False,False
2021,5,NYJ,ATL,3.0,0.5977159738540649,0,False,False
2021,5,BAL,IND,-7.5,0.5564120411872864,0,False,True
2021,5,BUF,CAR,2.5,0.5621811747550964,1,False,False
2021,5,CHI,LV,5.5,0.4289190471172333,1,False,False
2021,5,CIN,DEN,2.0,0.5023051500320435,0,True,False
2021,5,CLE,KC,2.5,0.5547311902046204,0,True,False
2021,5,NYG,DAL,7.5,0.4547644257545471,0,False,False
2021,5,DET,MIN,10.0,0.7660847902297974,1,False,False
2021,5,PIT,GB,2.0,0.7082188129425049,1,False,False
2021,5,HOU,NE,8.0,0.5479676127433777,1,False,False
2021,5,JAX,TEN,4.0,0.7616676092147827,0,False,False
2021,5,LA,SEA,-2.5,0.5704094171524048,1,False,True
2021,5,PHI,LAC,2.5,0.6870070695877075,1,False,False
2021,5,TB,MIA,-11.0,0.7216542363166809,1,False,True
2021,5,WAS,NO,2.5,0.6882638335227966,0,False,False
2021,6,ARI,BAL,3.0,0.4233323931694031,1,False,False
2021,6,TEN,BUF,6.0,0.37274718284606934,1,False,False
2021,6,MIA,CAR,-2.5,0.7015348672866821,0,True,True
2021,6,CHI,GB,5.5,0.4310992956161499,0,False,False
2021,6,DET,CIN,3.5,0.6703511476516724,0,False,False
2021,6,CLE,LAC,-3.0,0.40161406993865967,0,True,True
2021,6,NE,DAL,3.5,0.496214896440506,0,False,False
2021,6,LV,DEN,5.0,0.6513848304748535,1,False,False
2021,6,IND,HOU,-10.5,0.3862511217594147,1,False,True
2021,6,JAX,MIN,2.5,0.7415014505386353,1,False,False
2021,6,WAS,KC,6.0,0.5534400343894958,0,False,False
2021,6,NYG,LA,7.5,0.5809573531150818,0,False,False
2021,6,PHI,TB,7.0,0.4980451166629791,1,False,False
2021,6,SEA,PIT,5.5,0.6542420387268066,1,False,False
2021,7,HOU,ARI,20.5,0.5463194251060486,0,False,False
2021,7,MIA,ATL,1.5,0.6963210701942444,0,False,False
2021,7,CIN,BAL,6.5,0.5787140130996704,1,False,False
2021,7,NYG,CAR,3.0,0.5201910734176636,1,False,False
2021,7,CHI,TB,12.5,0.47769004106521606,0,False,False
2021,7,DEN,CLE,2.0,0.7776839733123779,0,False,False
2021,7,DET,LA,17.0,0.6023387312889099,1,False,False
2021,7,WAS,GB,8.5,0.6025536060333252,0,False,False
2021,7,IND,SF,3.5,0.4832989275455475,1,False,False
2021,7,KC,TEN,-4.0,0.5292408466339111,0,False,True
2021,7,LV,PHI,-1.0,0.6182379126548767,1,False,True
2021,7,NYJ,NE,7.0,0.6461033821105957,0,False,False
2021,7,SEA,NO,6.0,0.6085560321807861,1,False,False
2021,8,ARI,GB,-6.5,0.29269832372665405,0,False,True
2021,8,CAR,ATL,2.5,0.6257020831108093,1,False,False
2021,8,MIA,BUF,15.0,0.4992591440677643,0,True,False
2021,8,SF,CHI,-4.5,0.6030990481376648,1,False,True
2021,8,NYJ,CIN,11.5,0.6343285441398621,1,False,False
2021,8,PIT,CLE,5.5,0.6124385595321655,1,False,False
2021,8,DAL,MIN,4.5,0.44376111030578613,1,False,False
2021,8,JAX,DEN,4.0,0.62949538230896,0,False,False
2021,8,DET,PHI,3.0,0.6880601644515991,0,False,False
2021,8,HOU,LA,17.0,0.7001609206199646,1,False,False
2021,8,TEN,IND,3.0,0.44095638394355774,1,False,False
2021,8,KC,NYG,-10.5,0.7018449306488037,0,False,True
2021,8,NE,LAC,3.5,0.7066530585289001,1,False,False
2021,8,NO,TB,4.0,0.5875712037086487,1,False,False
2021,8,WAS,SEA,4.0,0.5813339352607727,0,False,False
2021,9,SF,ARI,-5.5,0.6095660924911499,0,False,True
2021,9,KC,ATL,-7.0,0.6645283102989197,0,False,True
2021,9,MIN,BAL,7.5,0.6867486238479614,1,False,False
2021,9,JAX,BUF,14.5,0.7146590352058411,1,False,False
2021,9,CAR,NE,3.5,0.5350555777549744,0,False,False
2021,9,LA,CHI,-7.0,0.6580738425254822,0,False,True
2021,9,CLE,CIN,2.5,0.6907811760902405,1,False,False
2021,9,DEN,DAL,10.5,0.4172530174255371,1,False,False
2021,9,NO,GB,-7.0,0.4994406998157501,0,False,True
2021,9,MIA,HOU,-4.0,0.7013624310493469,1,False,True
2021,9,NYJ,IND,10.5,0.6740529537200928,0,False,False
2021,9,PHI,LAC,1.0,0.5766787528991699,0,False,False
2021,9,NYG,LV,3.0,0.505818784236908,1,False,False
2021,9,TEN,PIT,7.0,0.5375403761863708,1,False,False
2021,10,CAR,ARI,7.0,0.5331190824508667,1,False,False
2021,10,DAL,ATL,-8.0,0.4910421073436737,1,False,True
2021,10,MIA,BAL,8.5,0.4748462438583374,1,False,False
2021,10,BUF,NYJ,-13.0,0.5871016383171082,1,False,True
2021,10,NE,CLE,-2.5,0.447279155254364,1,False,True
2021,10,PHI,DEN,1.0,0.5502166152000427,1,False,False
2021,10,DET,PIT,9.0,0.6254807114601135,1,False,False
2021,10,MIN,GB,3.0,0.6858740448951721,1,False,False
2021,10,JAX,IND,10.5,0.5111823678016663,1,False,False
2021,10,LV,KC,2.5,0.6052059531211853,0,False,False
2021,10,SF,LA,3.5,0.7311962842941284,1,False,False
2021,10,NO,LAC,3.0,0.754476010799408,1,False,False
2021,10,SEA,TEN,3.0,0.34267356991767883,0,True,False
2021,10,WAS,TB,10.0,0.5993037223815918,1,False,False
2021,11,KC,ARI,-2.5,0.6765760779380798,1,False,True
2021,11,NE,ATL,-7.0,0.44374027848243713,1,False,True
2021,11,CHI,BAL,5.0,0.5093854665756226,1,False,False
2021,11,IND,BUF,7.5,0.5407967567443848,1,False,False
2021,11,WAS,CAR,3.5,0.7228032946586609,1,False,False
2021,11,LV,CIN,1.0,0.6428222060203552,0,False,False
2021,11,DET,CLE,13.0,0.5819319486618042,1,False,False
2021,11,DAL,PHI,2.5,0.5313272476196289,0,False,False
2021,11,MIN,GB,1.0,0.5777330994606018,1,False,False
2021,11,HOU,TEN,10.5,0.4849141836166382,1,False,False
2021,11,JAX,SF,6.5,0.5207491517066956,0,False,False
2021,11,PIT,LAC,5.5,0.4850015342235565,1,False,False
2021,11,NYJ,MIA,3.5,0.3403310775756836,0,False,False
2021,11,NO,SEA,2.5,0.6445299386978149,0,True,False
2021,11,NYG,TB,11.5,0.5659385919570923,0,False,False
2021,12,JAX,ATL,1.5,0.6087207198143005,0,False,False
2021,12,CLE,BAL,3.0,0.6654107570648193,0,False,False
2021,12,NO,BUF,7.0,0.7634601593017578,0,False,False
2021,12,CAR,MIA,-1.0,0.42693397402763367,0,False,True
2021,12,CHI,DET,-2.0,0.536437451839447,0,True,True
2021,12,MIN,CIN,3.5,0.6184995174407959,0,False,False
2021,12,LV,DAL,7.0,0.5476019978523254,1,False,False
2021,12,LAC,DEN,-2.5,0.44761955738067627,0,False,True
2021,12,LA,GB,-2.0,0.5376737117767334,0,False,True
2021,12,NYJ,HOU,3.0,0.7329543232917786,1,False,False
2021,12,IND,TB,3.0,0.5304245352745056,0,False,False
2021,12,TEN,NE,7.5,0.40413641929626465,0,False,False
2021,12,NYG,PHI,4.0,0.6975247859954834,1,False,False
2021,12,PIT,SF,3.5,0.4095368981361389,0,False,False
2021,12,WAS,SEA,1.0,0.5308663249015808,1,False,False
2021,13,CHI,ARI,7.5,0.49874347448349,0,False,False
2021,13,ATL,TB,11.0,0.4375571608543396,0,False,False
2021,13,BAL,PIT,-4.0,0.5266735553741455,0,False,True
2021,13,NE,BUF,3.0,0.458973228931427,1,False,False
2021,13,CIN,LAC,-2.5,0.5785704255104065,0,False,True
2021,13,NO,DAL,6.0,0.5727279186248779,0,False,False
2021,13,DEN,KC,8.5,0.5800826549530029,0,False,False
2021,13,MIN,DET,-7.0,0.4099796414375305,0,False,True
2021,13,IND,HOU,-10.0,0.37546682357788086,1,False,True
2021,13,JAX,LA,14.0,0.684673547744751,0,False,False
2021,13,LV,WAS,-1.0,0.7184424996376038,0,False,True
2021,13,MIA,NYG,-6.5,0.5441895723342896,1,False,True
2021,13,NYJ,PHI,5.0,0.5710693597793579,0,False,False
2021,13,SEA,SF,3.0,0.6102476119995117,1,False,False
2021,14,BAL,ARI,3.0,0.410343199968338,1,False,False
2021,14,ATL,CAR,2.5,0.6620470881462097,1,False,False
2021,14,MIN,BUF,-3.5,0.3149838447570801,1,False,True
2021,14,CHI,GB,11.5,0.659394383430481,0,False,False
2021,14,CIN,SF,2.5,0.5836837291717529,0,False,False
2021,14,LA,CLE,3.0,0.7497276067733765,1,False,False
2021,14,DAL,WAS,-6.5,0.5202571749687195,1,False,True
2021,14,DEN,DET,-13.0,0.48987123370170593,1,False,True
2021,14,SEA,HOU,-10.0,0.4866098165512085,1,False,True
2021,14,JAX,TEN,8.5,0.6939700841903687,0,False,False
2021,14,LV,KC,10.0,0.5813005566596985,0,False,False
2021,14,NYG,LAC,9.5,0.6271371841430664,0,False,False
2021,14,NYJ,NO,4.5,0.5690157413482666,0,False,False
2021,14,PIT,TB,3.5,0.45902878046035767,0,False,False
2021,15,DET,ARI,13.0,0.5556567907333374,1,False,False
2021,15,SF,ATL,-9.5,0.6130473613739014,1,False,True
2021,15,BAL,GB,9.5,0.5981689095497131,1,False,False
2021,15,CAR,BUF,14.0,0.5220401883125305,0,False,False
2021,15,MIN,CHI,-7.0,0.4242892265319824,1,False,True
2021,15,CIN,DEN,3.0,0.7021728157997131,1,False,False
2021,15,CLE,KC,3.0,0.6805018186569214,1,False,False
2021,15,NYG,DAL,11.5,0.6351742744445801,0,False,False
2021,15,JAX,HOU,-6.0,0.6278313398361206,0,False,True
2021,15,IND,NE,1.0,0.6104232668876648,1,False,False
2021,15,SEA,LA,7.5,0.7164298295974731,0,False,False
2021,15,LV,LAC,-3.0,0.4982258081436157,0,True,True
2021,15,NYJ,MIA,10.5,0.7090160250663757,1,False,False
2021,15,NO,TB,11.5,0.6070294380187988,1,False,False
2021,15,WAS,PHI,10.0,0.7296921610832214,0,True,False
2021,15,TEN,PIT,1.0,0.6163967251777649,0,False,False
2021,16,ARI,IND,-3.0,0.5663184523582458,0,False,True
2021,16,ATL,BAL,-7.5,0.5475838780403137,0,True,True
2021,16,BUF,NE,1.0,0.514904797077179,1,False,False
2021,16,CAR,TB,11.5,0.5326798558235168,0,False,False
2021,16,CHI,SEA,7.0,0.3981873095035553,1,False,False
2021,16,CIN,CLE,-7.5,0.5233591794967651,1,False,True
2021,16,PIT,DAL,10.5,0.4276520013809204,0,False,False
2021,16,LV,DEN,1.0,0.6632872819900513,1,False,False
2021,16,DET,GB,7.5,0.6219104528427124,1,False,False
2021,16,LAC,HOU,-13.5,0.48922738432884216,0,False,True
2021,16,JAX,NYJ,2.5,0.6847354769706726,0,False,False
2021,16,WAS,KC,10.5,0.44301941990852356,0,False,False
2021,16,LA,MIN,-3.5,0.5952823162078857,1,False,True
2021,16,NO,MIA,3.0,0.4486079514026642,0,False,False
2021,16,NYG,PHI,11.0,0.5640541911125183,0,False,False
2021,16,TEN,SF,3.5,0.5607376098632812,1,False,False
2021,17,ARI,DAL,6.5,0.7085251808166504,1,False,False
2021,17,BUF,ATL,-14.0,0.6651734113693237,0,True,True
2021,17,BAL,LA,7.0,0.6440902352333069,1,False,False
2021,17,CAR,CHI,7.0,0.704269289970398,0,False,False
2021,17,KC,CIN,-3.5,0.4412660598754883,0,False,True
2021,17,CLE,PIT,-1.0,0.6118595600128174,0,False,True
2021,17,DEN,LAC,8.0,0.6967743039131165,0,False,False
2021,17,DET,IND,8.5,0.6237379312515259,0,True,False
2021,17,MIN,GB,13.0,0.6074786186218262,0,False,False
2021,17,HOU,SF,14.0,0.5648578405380249,0,False,False
2021,17,JAX,NE,17.5,0.6125281453132629,0,False,False
2021,17,LV,SEA,8.5,0.6774870157241821,1,False,False
2021,17,TEN,MIA,-3.0,0.5819135308265686,1,False,True
2021,17,NYG,NO,7.0,0.6245658993721008,0,False,False
2021,17,TB,NYJ,-14.5,0.4751316010951996,0,False,True
2021,17,WAS,PHI,6.5,0.599815845489502,1,False,False
2021,18,SEA,ARI,5.5,0.6117348670959473,1,False,False
2021,18,ATL,NO,4.5,0.42558807134628296,0,False,False
2021,18,PIT,BAL,3.0,0.7026612162590027,1,False,False
2021,18,BUF,NYJ,-16.0,0.5688323378562927,1,False,True
2021,18,CAR,TB,11.0,0.6793893575668335,0,False,False
2021,18,MIN,CHI,-3.5,0.5676642060279846,1,False,True
2021,18,CIN,CLE,6.5,0.29931503534317017,1,False,False
2021,18,DAL,PHI,-6.5,0.6808675527572632,1,False,True
2021,18,DEN,KC,11.5,0.5821817517280579,1,False,False
2021,18,DET,GB,4.0,0.7331783175468445,1,False,False
2021,18,HOU,TEN,10.5,0.6453734636306763,1,False,False
2021,18,IND,JAX,-14.0,0.5333334803581238,0,False,True
2021,18,SF,LA,3.0,0.5552374720573425,1,False,False
2021,18,LAC,LV,-3.5,0.5455418229103088,0,False,True
2021,18,MIA,NE,6.0,0.7566670775413513,1,False,False
2021,18,NYG,WAS,6.0,0.49884504079818726,0,False,False
2022,1,ARI,DEN,6.0,0.5317184329032898,0,True,False
2022,1,ATL,KC,6.0,0.5232097506523132,1,False,False
2022,1,CHI,BAL,6.5,0.5330086350440979,1,False,False
2022,1,LA,BUF,1.0,0.5222380757331848,0,False,False
2022,1,CLE,CAR,2.5,0.5658051371574402,1,False,False
2022,1,PIT,CIN,7.5,0.5617712736129761,1,False,False
2022,1,DAL,TB,2.5,0.5146945714950562,0,False,False
2022,1,DET,NO,6.0,0.5044549107551575,1,False,False
2022,1,GB,MIN,2.5,0.5758163928985596,0,False,False
2022,1,HOU,IND,7.0,0.4943090081214905,1,False,False
2022,1,JAX,MIA,3.0,0.5596264600753784,0,False,False
2022,1,LV,LAC,3.5,0.5712843537330627,0,False,False
2022,1,NE,WAS,3.0,0.553856611251831,0,False,False
2022,1,NYG,TEN,5.5,0.534390389919281,1,False,False
2022,1,NYJ,SF,6.5,0.5033470392227173,0,True,False
2022,1,SEA,PHI,6.0,0.5159352421760559,1,False,False
2022,2,ARI,LV,5.5,0.5296539664268494,1,False,False
2022,2,DEN,ATL,-10.5,0.5944615602493286,0,False,True
2022,2,MIA,BAL,3.0,0.48227548599243164,1,False,False
2022,2,BUF,TEN,-10.0,0.5050002932548523,1,False,True
2022,2,CAR,DET,-1.0,0.5536139011383057,0,False,True
2022,2,CHI,GB,10.5,0.5498693585395813,0,False,False
2022,2,DAL,CIN,7.5,0.5825721621513367,1,False,False
2022,2,NYJ,CLE,6.5,0.629640519618988,1,False,False
2022,2,HOU,LA,10.5,0.5088050961494446,1,False,False
2022,2,JAX,IND,3.0,0.5212282538414001,1,False,False
2022,2,LAC,KC,4.0,0.5859947800636292,1,False,False
2022,2,MIN,PHI,2.5,0.483982652425766,0,False,False
2022,2,PIT,NE,3.0,0.5320509672164917,0,True,False
2022,2,NO,TB,2.5,0.494057834148407,0,False,False
2022,2,WAS,NYG,-1.0,0.5064345002174377,0,False,True
2022,2,SF,SEA,-8.5,0.6063153147697449,1,False,True
2022,3,ARI,LA,3.5,0.5167586207389832,0,False,False
2022,3,ATL,NYG,1.0,0.5334017276763916,1,False,False
2022,3,BAL,NE,-2.5,0.5235543847084045,1,False,True
2022,3,MIA,BUF,4.0,0.5059509873390198,1,False,False
2022,3,CAR,NO,2.0,0.6247349381446838,1,False,False
2022,3,HOU,CHI,3.0,0.5352092385292053,0,True,False
2022,3,NYJ,CIN,6.5,0.5494171977043152,0,False,False
2022,3,PIT,CLE,4.5,0.6007227897644043,0,False,False
2022,3,DAL,SEA,1.0,0.5334324240684509,1,False,False
2022,3,DEN,SF,1.0,0.5186218619346619,1,False,False
2022,3,DET,LAC,6.5,0.4785003066062927,1,False,False
2022,3,GB,TB,1.0,0.49621865153312683,1,False,False
2022,3,IND,KC,4.5,0.6326521635055542,1,False,False
2022,3,JAX,MIN,6.5,0.5615799427032471,1,False,False
2022,3,TEN,LV,1.5,0.5279306769371033,1,False,False
2022,3,WAS,PHI,6.0,0.5151134729385376,0,False,False
2022,4,ARI,CAR,1.0,0.43873026967048645,1,False,False
2022,4,CLE,ATL,-1.0,0.4065258204936981,0,False,True
2022,4,BUF,BAL,-3.0,0.4576261639595032,0,True,True
2022,4,CHI,DAL,3.0,0.5811358690261841,0,False,False
2022,4,CIN,MIA,-4.0,0.5426719784736633,1,False,True
2022,4,LV,DEN,-2.5,0.5466064214706421,1,False,True
2022,4,NYJ,DET,3.0,0.657775342464447,1,False,False
2022,4,NE,GB,10.0,0.49233415722846985,1,False,False
2022,4,HOU,LAC,5.5,0.4779497981071472,0,False,False
2022,4,TEN,IND,4.5,0.6171290278434753,1,False,False
2022,4,JAX,PHI,6.5,0.6402292847633362,0,False,False
2022,4,KC,SF,1.0,0.6893457174301147,1,False,False
2022,4,LA,TB,1.0,0.4734891355037689,0,True,False
2022,4,NO,MIN,4.0,0.7014056444168091,1,False,False
2022,4,SEA,NYG,3.0,0.689903199672699,1,False,False
2022,4,WAS,PIT,3.0,0.5248842239379883,0,True,False
2022,5,ARI,PHI,5.5,0.6552071571350098,1,False,False
2022,5,TB,ATL,-10.5,0.4935985803604126,0,False,True
2022,5,BAL,CIN,-3.0,0.47140952944755554,0,False,True
2022,5,BUF,PIT,-14.0,0.49836763739585876,1,False,True
2022,5,CAR,SF,6.0,0.7517387270927429,0,False,False
2022,5,CHI,MIN,10.0,0.6575592160224915,1,False,False
2022,5,LAC,CLE,-1.0,0.5869379639625549,1,False,True
2022,5,DAL,LA,5.5,0.6139662861824036,1,False,False
2022,5,IND,DEN,3.5,0.6256155371665955,1,False,False
2022,5,NE,DET,-3.0,0.4141463041305542,1,False,True
2022,5,GB,NYG,-8.5,0.40147867798805237,0,False,True
2022,5,HOU,JAX,7.0,0.5530010461807251,1,False,False
2022,5,LV,KC,7.5,0.6409026980400085,1,False,False
2022,5,NYJ,MIA,3.0,0.5592737793922424,1,False,False
2022,5,SEA,NO,5.5,0.5925580263137817,0,False,False
2022,5,TEN,WAS,-1.0,0.6640363335609436,1,False,True
2022,6,KC,ARI,2.5,0.6452822089195251,0,True,False
2022,6,ATL,SF,3.5,0.37991848587989807,1,False,False
2022,6,BAL,NYG,-5.5,0.4676756262779236,0,False,True
2022,6,SEA,BUF,2.5,0.3969222903251648,1,False,False
2022,6,CAR,LA,10.0,0.6922506093978882,0,False,False
2022,6,WAS,CHI,-1.0,0.7167991995811462,1,False,True
2022,6,CIN,MIA,-3.0,0.5333784818649292,1,False,True
2022,6,NE,CLE,2.5,0.410247266292572,1,False,False
2022,6,PHI,DAL,-6.5,0.45967167615890503,1,False,True
2022,6,DEN,LAC,3.5,0.6728043556213379,1,False,False
2022,6,GB,NYJ,-7.5,0.47931593656539917,0,False,True
2022,6,IND,JAX,-1.0,0.38217228651046753,1,False,True
